token,valid,num_proposals,selected_idx,oracle_idx,selected_score,oracle_score,ranking_regret,hit_at_1,hit_at_5,selected_predicted_score,oracle_predicted_score,selected_no_at_fault_collisions,oracle_no_at_fault_collisions,selected_drivable_area_compliance,oracle_drivable_area_compliance,selected_ego_progress,oracle_ego_progress,selected_time_to_collision_within_bound,oracle_time_to_collision_within_bound,selected_comfort,oracle_comfort,selected_driving_direction_compliance,oracle_driving_direction_compliance
bc8d49758c6b5612,True,64,25,15,0.9792406130713275,1.0,0.02075938692867252,False,False,2.443282127380371,2.325299024581909,1.0,1.0,1.0,1.0,0.9501774713711859,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1b963a72d0cf5320,True,64,13,5,0.9072073834354231,1.0,0.09279261656457694,False,False,2.3885600566864014,2.0003271102905273,1.0,1.0,1.0,1.0,0.7772977202450153,1.0,1.0,1.0,1.0,1.0,1.0,1.0
08ca490a89c4544e,True,64,24,18,0.9336626564831537,1.0,0.06633734351684628,False,False,2.3846490383148193,2.1614561080932617,1.0,1.0,1.0,1.0,0.8407903755595689,1.0,1.0,1.0,1.0,1.0,1.0,1.0
ba13a6004a0c5f8d,True,64,51,0,0.0,0.0,0.0,False,False,2.2376151084899902,1.3446940183639526,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
0d2e670274c65f81,True,64,1,15,0.8500011843721209,0.9499877023731725,0.09998651800105163,False,False,2.3020107746124268,0.7525787353515625,1.0,1.0,1.0,1.0,0.64000284249309,0.8799704856956138,1.0,1.0,1.0,1.0,1.0,1.0
005fcf3e9a125706,True,64,21,15,0.8559641349738133,0.9607183634701508,0.10475422849633753,False,False,2.342946767807007,-1.3549509048461914,1.0,1.0,1.0,1.0,0.6543139239371519,0.9057240723283619,1.0,1.0,1.0,1.0,0.5,0.0
5fde0c8c8f4b5ecb,True,64,1,52,0.853574009774967,0.9282562095405357,0.07468219976556867,False,False,2.3606815338134766,1.409055471420288,1.0,1.0,1.0,1.0,0.6485776234599206,0.8278149028972858,1.0,1.0,1.0,1.0,0.0,0.0
66583dab627951a2,True,64,53,15,0.8296248602851849,0.9973378979090013,0.1677130376238164,False,False,2.3698246479034424,-0.043007493019104004,1.0,1.0,1.0,1.0,0.5910996646844436,0.9936109549816031,1.0,1.0,1.0,1.0,0.5,1.0
63980d0b4c9352c4,True,64,53,28,0.8463232683474624,1.0,0.1536767316525376,False,False,2.3634800910949707,1.9843603372573853,1.0,1.0,1.0,1.0,0.6311758440339097,1.0,1.0,1.0,1.0,1.0,1.0,0.5
a2c2e046132e5596,True,64,42,6,0.862994960492435,1.0,0.13700503950756504,False,False,2.358598232269287,2.03786301612854,1.0,1.0,1.0,1.0,0.671187905181844,1.0,1.0,1.0,1.0,1.0,1.0,1.0
6360aa4dd01151c3,True,64,42,6,0.8734073861450241,1.0,0.1265926138549759,False,False,2.3547496795654297,2.149937629699707,1.0,1.0,1.0,1.0,0.696177726748058,1.0,1.0,1.0,1.0,1.0,1.0,1.0
9c2063a3e137542a,True,64,42,6,0.8746027235316748,1.0,0.12539727646832521,False,False,2.3740031719207764,2.2566921710968018,1.0,1.0,1.0,1.0,0.6990465364760194,1.0,1.0,1.0,1.0,1.0,0.5,0.5
b113e988ede45a4f,True,64,36,6,0.9133571141013213,1.0,0.08664288589867875,False,False,2.4216768741607666,2.3028531074523926,1.0,1.0,1.0,1.0,0.7920570738431709,1.0,1.0,1.0,1.0,1.0,1.0,1.0
da83e9a4e38a5d6e,True,64,21,6,0.9486851945042085,1.0,0.05131480549579148,False,False,2.443044424057007,2.2753705978393555,1.0,1.0,1.0,1.0,0.8768444668101002,1.0,1.0,1.0,1.0,1.0,1.0,1.0
28123c233d33567e,True,64,51,6,0.9478728623253408,1.0,0.05212713767465915,False,False,2.448713779449463,1.2853455543518066,1.0,1.0,1.0,1.0,0.8748948695808181,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5496f69033515dd4,True,64,19,2,1.0,1.0,0.0,False,False,2.4394073486328125,1.6665608882904053,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
f1ceb70bd72a5048,True,64,33,37,0.938953604977598,0.9758150495206216,0.036861444543023536,False,True,2.4233028888702393,2.260859727859497,1.0,1.0,1.0,1.0,0.8534886519462352,0.9419561188494915,1.0,1.0,1.0,1.0,1.0,1.0
d4c431871c755ba3,True,64,33,0,1.0,1.0,0.0,False,True,2.4760735034942627,2.45237135887146,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
45408d0676b7570c,True,64,33,0,1.0,1.0,0.0,False,False,2.4770493507385254,2.4598803520202637,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
6247bc8d9df7529d,True,64,50,0,1.0,1.0,0.0,False,False,2.4784023761749268,2.455031156539917,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
a13d45e804265392,True,64,51,1,1.0,1.0,0.0,False,False,2.4737846851348877,2.4361703395843506,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
42643a30b402538f,True,64,51,1,1.0,1.0,0.0,False,False,2.4588570594787598,2.4159157276153564,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5
d44d886053b15b23,True,64,6,20,0.0,1.0,1.0,False,False,2.334319829940796,0.4094817638397217,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0
fe2270288c1d5628,True,64,24,2,0.9901469805455984,1.0,0.009853019454401646,False,False,2.4299111366271973,2.421766996383667,1.0,1.0,1.0,1.0,0.9763527533094364,1.0,1.0,1.0,1.0,1.0,0.0,0.0
1ed8702288c15895,True,64,34,0,0.9976586720331202,1.0,0.0023413279668798026,False,False,2.438272476196289,2.3783793449401855,1.0,1.0,1.0,1.0,0.9943808128794885,1.0,1.0,1.0,1.0,1.0,0.0,1.0
373707159e77583c,True,64,2,2,1.0,1.0,0.0,True,False,2.442009449005127,2.442009449005127,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
f2117260382b5d83,True,64,61,2,1.0,1.0,0.0,False,False,2.4285194873809814,2.419421434402466,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
398326681cd7500a,True,64,61,2,1.0,1.0,0.0,False,False,2.430298089981079,2.4221200942993164,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1e0c13bae35a50b3,True,64,61,2,1.0,1.0,0.0,False,False,2.443174123764038,2.4352312088012695,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
6795e4cf76f55755,True,64,33,0,1.0,1.0,0.0,False,False,2.451676607131958,2.4086008071899414,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
747f309bac56509f,True,64,33,0,1.0,1.0,0.0,False,False,2.4466521739959717,2.4208974838256836,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
9ebf7c0f1b4f5f39,True,64,27,0,1.0,1.0,0.0,False,False,2.4543261528015137,2.3613247871398926,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
8379e27735535cc1,True,64,27,0,1.0,1.0,0.0,False,False,2.464028835296631,2.4185776710510254,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
58c018c299d05214,True,64,26,37,0.8632972950049127,0.9147048737397823,0.05140757873486956,False,False,2.3404088020324707,2.255262851715088,1.0,1.0,1.0,1.0,0.6719135080117905,0.7952916969754774,1.0,1.0,1.0,1.0,1.0,1.0
d345cd51380a5243,True,64,26,8,0.9948044671879966,1.0,0.005195532812003356,False,False,2.4749462604522705,2.4744322299957275,1.0,1.0,1.0,1.0,0.9875307212511918,1.0,1.0,1.0,1.0,1.0,1.0,1.0
3ca720caa0ff5082,True,64,0,0,1.0,1.0,0.0,True,False,2.4785797595977783,2.4785797595977783,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
cb91b17626f85892,True,64,1,0,1.0,1.0,0.0,False,False,2.4807024002075195,2.472057580947876,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
fa1f681041595461,True,64,4,1,1.0,1.0,0.0,False,False,2.477654457092285,2.4604318141937256,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
4b259f30bb73511d,True,64,4,0,1.0,1.0,0.0,False,False,2.4728283882141113,2.296844482421875,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
bc842040229c5e52,True,64,13,0,1.0,1.0,0.0,False,False,2.4535062313079834,2.405769109725952,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
ceea7304846852b9,True,64,33,0,1.0,1.0,0.0,False,False,2.455488681793213,2.428739070892334,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
3cf11c2988d25d2b,True,64,2,0,1.0,1.0,0.0,False,False,2.4586539268493652,2.4248600006103516,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
00685a5276625b57,True,64,61,2,1.0,1.0,0.0,False,False,2.4567315578460693,2.455157518386841,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
87124bde96ba59b1,True,64,16,6,1.0,1.0,0.0,False,False,2.461857318878174,2.275407075881958,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
fbf2eaa61abb5a2f,True,64,27,0,1.0,1.0,0.0,False,False,2.472910165786743,2.4257709980010986,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
f98bff8bb0675d96,True,64,27,0,1.0,1.0,0.0,False,False,2.473881721496582,2.4217426776885986,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0df6f24a95e75544,True,64,25,0,1.0,1.0,0.0,False,True,2.4728474617004395,2.4418747425079346,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
9c100482944751b3,True,64,25,0,1.0,1.0,0.0,False,True,2.476454973220825,2.4584622383117676,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
e8bc2f6b295e5867,True,64,25,0,1.0,1.0,0.0,False,False,2.4785358905792236,2.4631571769714355,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1f67195591a95027,True,64,20,6,1.0,1.0,0.0,False,True,2.476766586303711,2.4248290061950684,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
aba3b771ef0054c6,True,64,25,6,1.0,1.0,0.0,False,True,2.4771034717559814,2.4016594886779785,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
52a632acca085891,True,64,9,6,1.0,1.0,0.0,False,False,2.473111629486084,2.4169039726257324,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
97e5f17eb7235c14,True,64,9,6,1.0,1.0,0.0,False,False,2.4773318767547607,2.4438841342926025,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
7385c74727eb53b5,True,64,9,2,1.0,1.0,0.0,False,False,2.476951837539673,2.465871810913086,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
86dfdf03f928570a,True,64,9,2,1.0,1.0,0.0,False,False,2.4758434295654297,2.4668545722961426,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
8d06ea883e7853a9,True,64,4,5,0.8676552315207315,1.0,0.13234476847926846,False,False,2.3313653469085693,2.0775198936462402,1.0,1.0,1.0,1.0,0.6823725556497555,1.0,1.0,1.0,1.0,1.0,1.0,1.0
bcf92cdb596a5fa2,True,64,21,0,0.9592781036011284,1.0,0.04072189639887158,False,False,2.4466521739959717,2.4296481609344482,1.0,1.0,1.0,1.0,0.9022674486427082,1.0,1.0,1.0,1.0,1.0,1.0,1.0
d31d38e1a2305147,True,64,1,6,0.9136355283344977,1.0,0.08636447166550232,False,False,2.2522506713867188,2.0819921493530273,1.0,1.0,1.0,1.0,0.7927252680027945,1.0,1.0,1.0,1.0,1.0,1.0,1.0
8371ac42ba585d35,True,64,11,6,0.9125066371026564,1.0,0.08749336289734355,False,False,2.320875644683838,2.212739944458008,1.0,1.0,1.0,1.0,0.7900159290463754,1.0,1.0,1.0,1.0,1.0,1.0,1.0
8413eaf2b8e45e3b,True,64,45,6,0.9807274745269908,1.0,0.019272525473009172,False,False,2.339515447616577,2.238513231277466,1.0,1.0,1.0,1.0,0.953745938864778,1.0,1.0,1.0,1.0,1.0,1.0,1.0
93080b4cb0435e4a,True,64,48,6,0.9618391227184985,1.0,0.038160877281501526,False,False,2.371185302734375,2.20182466506958,1.0,1.0,1.0,1.0,0.9084138945243966,1.0,1.0,1.0,1.0,1.0,1.0,1.0
237739df15ff58cb,True,64,11,0,0.9732038782499459,1.0,0.02679612175005408,False,False,2.397299289703369,2.2823538780212402,1.0,1.0,1.0,1.0,0.9356893077998701,1.0,1.0,1.0,1.0,1.0,1.0,1.0
8fb6a2364e0c53f9,True,64,1,0,0.9674289039343207,1.0,0.03257109606567932,False,False,2.4057252407073975,2.2610092163085938,1.0,1.0,1.0,1.0,0.9218293694423697,1.0,1.0,1.0,1.0,1.0,1.0,1.0
fa0f2e54ad7259b0,True,64,36,0,0.9573678999037133,1.0,0.04263210009628671,False,False,2.399022340774536,2.2199196815490723,1.0,1.0,1.0,1.0,0.8976829597689118,1.0,1.0,1.0,1.0,1.0,1.0,1.0
b7922416f6935fc4,True,64,36,4,0.9810401408145971,1.0,0.018959859185402883,False,False,2.384986162185669,2.3488152027130127,1.0,1.0,1.0,1.0,0.9544963379550333,1.0,1.0,1.0,1.0,1.0,1.0,1.0
651f88b4c46e50a2,True,64,53,39,0.9559829605624296,1.0,0.044017039437570404,False,False,2.39859938621521,2.3001837730407715,1.0,1.0,1.0,1.0,0.8943591053498308,1.0,1.0,1.0,1.0,1.0,1.0,1.0
d4f989ee320e52e9,True,64,53,12,0.9394373250335152,1.0,0.06056267496648482,False,False,2.427656412124634,1.3959650993347168,1.0,1.0,1.0,1.0,0.8546495800804363,1.0,1.0,1.0,1.0,1.0,1.0,1.0
332ac89545ed5822,True,64,23,0,0.9381023874686426,1.0,0.06189761253135739,False,False,2.431074380874634,0.9023914933204651,1.0,1.0,1.0,1.0,0.8514457299247421,1.0,1.0,1.0,1.0,1.0,1.0,1.0
64ee149f402a5601,True,64,23,0,0.9340474900332579,1.0,0.06595250996674207,False,False,2.431243658065796,0.7026574015617371,1.0,1.0,1.0,1.0,0.841713976079819,1.0,1.0,1.0,1.0,1.0,1.0,1.0
72c898c5c6a45939,True,64,43,1,0.9844669405669272,1.0,0.015533059433072816,False,False,2.428734302520752,2.0936989784240723,1.0,1.0,1.0,1.0,0.962720657360625,1.0,1.0,1.0,1.0,1.0,1.0,1.0
7f1f382094685881,True,64,42,0,0.9504908736497177,1.0,0.04950912635028226,False,False,2.408396005630493,1.5257611274719238,1.0,1.0,1.0,1.0,0.8811780967593226,1.0,1.0,1.0,1.0,1.0,1.0,1.0
846863e9cd7059c5,True,64,42,0,1.0,1.0,0.0,False,False,2.4200541973114014,1.5176434516906738,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
6d8767e46d975896,True,64,17,0,1.0,1.0,0.0,False,False,2.4812376499176025,2.4679782390594482,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
4b5fc0f1425c5288,True,64,7,0,1.0,1.0,0.0,False,False,2.476886510848999,2.468013286590576,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
b9013028b5d45eee,True,64,51,1,1.0,1.0,0.0,False,False,2.4796907901763916,2.47896671295166,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
c2915f2ac7f55f97,True,64,13,0,1.0,1.0,0.0,False,False,2.443889617919922,2.4313063621520996,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
6d9c2a30a6435937,True,64,34,0,1.0,1.0,0.0,False,False,2.4403910636901855,2.430177927017212,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
4768080b04d5530e,True,64,60,0,1.0,1.0,0.0,False,False,2.4201273918151855,2.415374517440796,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
cb50b764d69557b9,True,64,7,4,1.0,1.0,0.0,False,False,2.3933985233306885,2.384235143661499,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
01da0653d99c5903,True,64,7,0,0.9742938103203508,1.0,0.025706189679649216,False,False,2.387639045715332,2.344383716583252,1.0,1.0,1.0,1.0,0.938305144768842,1.0,1.0,1.0,1.0,1.0,1.0,1.0
87ecb477e85b5a58,True,64,1,0,0.9718168026612082,1.0,0.02818319733879182,False,False,2.3788039684295654,2.289625883102417,1.0,1.0,1.0,1.0,0.9323603263868996,1.0,1.0,1.0,1.0,1.0,1.0,1.0
726a691895a75bfc,True,64,2,0,0.9671628870288869,1.0,0.032837112971113136,False,False,2.379188299179077,2.227804660797119,1.0,1.0,1.0,1.0,0.9211909288693285,1.0,1.0,1.0,1.0,1.0,1.0,1.0
8dda399c53aa5be8,True,64,34,0,0.965774948285925,1.0,0.03422505171407497,False,False,2.3783016204833984,2.1863901615142822,1.0,1.0,1.0,1.0,0.9178598758862203,1.0,1.0,1.0,1.0,1.0,1.0,1.0
451f66014a765bce,True,64,47,0,0.9678027026499197,1.0,0.032197297350080256,False,False,2.387395143508911,2.115555763244629,1.0,1.0,1.0,1.0,0.9227264863598071,1.0,1.0,1.0,1.0,1.0,1.0,1.0
df0122d3b7d35eb9,True,64,17,0,0.9497820448674479,1.0,0.05021795513255212,False,False,2.3934552669525146,1.9914318323135376,1.0,1.0,1.0,1.0,0.8794769076818749,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5f3da1e584905c8e,True,64,2,0,0.9577148915780004,1.0,0.04228510842199962,False,False,2.3664309978485107,1.9544548988342285,1.0,1.0,1.0,1.0,0.898515739787201,1.0,1.0,1.0,1.0,1.0,1.0,1.0
08684d8a5d675f4a,True,64,51,0,0.9566679960858698,1.0,0.04333200391413017,False,False,2.367443084716797,2.0038979053497314,1.0,1.0,1.0,1.0,0.8960031906060877,1.0,1.0,1.0,1.0,1.0,1.0,1.0
72cb0bed47ab5464,True,64,24,0,0.9996591075830462,1.0,0.00034089241695378636,False,False,2.3665897846221924,2.065441131591797,1.0,1.0,1.0,1.0,0.9991818581993107,1.0,1.0,1.0,1.0,1.0,1.0,1.0
247ba5f9646c5528,True,64,1,0,1.0,1.0,0.0,False,False,2.4746456146240234,2.4233999252319336,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
bc93e095f13c54b2,True,64,62,0,1.0,1.0,0.0,False,False,2.4732582569122314,2.466991424560547,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
290a914d4ef15443,True,64,36,19,0.9141507638693892,1.0,0.0858492361306108,False,False,2.358952045440674,1.7238034009933472,1.0,1.0,1.0,1.0,0.793961833286534,1.0,1.0,1.0,1.0,1.0,1.0,1.0
b7c8677392845e18,True,64,1,6,0.8952345262571813,0.9974652286809135,0.10223070242373222,False,False,2.361046075820923,1.1159687042236328,1.0,1.0,1.0,1.0,0.7485628630172352,0.9939165488341924,1.0,1.0,1.0,1.0,1.0,1.0
de2379f94fc85652,True,64,36,44,0.8830666535512872,0.9887057980908062,0.10563914453951895,False,False,2.3523330688476562,1.5156258344650269,1.0,1.0,1.0,1.0,0.7193599685230893,0.9728939154179347,1.0,1.0,1.0,1.0,1.0,1.0
5b6e0702773c5bdb,True,64,36,22,0.8773265613855051,0.9795746417751783,0.10224808038967315,False,False,2.3574323654174805,1.6989765167236328,1.0,1.0,1.0,1.0,0.7055837473252121,0.9509791402604278,1.0,1.0,1.0,1.0,1.0,1.0
2738dcd449ef567f,True,64,1,19,0.902681578998369,0.9702578946547317,0.06757631565636268,False,False,2.354417324066162,2.117417573928833,1.0,1.0,1.0,1.0,0.7664357895960854,0.928618947171356,1.0,1.0,1.0,1.0,1.0,1.0
96540ed00a785607,True,64,1,48,0.9046250122422119,0.9596879437886817,0.055062931546469795,False,False,2.3693952560424805,2.2775683403015137,1.0,1.0,1.0,1.0,0.7711000293813087,0.9032510650928363,1.0,1.0,1.0,1.0,1.0,1.0
d060c613969b5092,True,64,43,54,0.8249828251082715,0.9448322075113961,0.1198493824031246,False,False,2.373924732208252,2.0228164196014404,1.0,1.0,1.0,1.0,0.5799587802598517,0.8675972980273504,1.0,1.0,1.0,1.0,1.0,1.0
5f548f26b9a7572f,True,64,53,0,1.0,1.0,0.0,False,False,2.387582302093506,2.2014975547790527,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
53928c06f3005536,True,64,36,0,1.0,1.0,0.0,False,False,2.3921592235565186,2.2034335136413574,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
98042465f30c589d,True,64,29,0,1.0,1.0,0.0,False,False,2.39877986907959,2.1796011924743652,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
a8d02b285a5451a0,True,64,1,0,1.0,1.0,0.0,False,False,2.4034392833709717,2.2267353534698486,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
a28aff9148b55b3b,True,64,4,0,1.0,1.0,0.0,False,False,2.400625705718994,2.255530834197998,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
b14d21a164615e3e,True,64,4,1,1.0,1.0,0.0,False,False,2.399221658706665,2.398912191390991,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1ded576bc1325cae,True,64,0,0,1.0,1.0,0.0,True,False,2.4173800945281982,2.4173800945281982,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
ccf5fed938d95a04,True,64,12,0,1.0,1.0,0.0,False,False,2.4337236881256104,2.40297794342041,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
b3de35a12e36586c,True,64,15,0,1.0,1.0,0.0,False,False,2.484656572341919,2.4846346378326416,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5c34deba76605c7b,True,64,1,0,1.0,1.0,0.0,False,False,2.4822938442230225,2.479224920272827,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
02e1537a43d55ab2,True,64,1,0,1.0,1.0,0.0,False,False,2.482994556427002,2.4795186519622803,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
