token,baseline_name,variant_name,baseline_selected_score,baseline_selected_no_at_fault_collisions,baseline_selected_drivable_area_compliance,baseline_selected_ego_progress,baseline_selected_time_to_collision_within_bound,baseline_selected_comfort,baseline_selected_driving_direction_compliance,baseline_oracle_score,baseline_ranking_regret,variant_selected_score,variant_selected_no_at_fault_collisions,variant_selected_drivable_area_compliance,variant_selected_ego_progress,variant_selected_time_to_collision_within_bound,variant_selected_comfort,variant_selected_driving_direction_compliance,variant_oracle_score,variant_ranking_regret,delta_score,delta_selected_no_at_fault_collisions,delta_selected_drivable_area_compliance,delta_selected_ego_progress,delta_selected_time_to_collision_within_bound,delta_selected_comfort,delta_selected_driving_direction_compliance,delta_oracle_score,delta_ranking_regret,delta_ranking_ability
5496f69033515dd4,baseline,variant,0.9785558993550268,1.0,1.0,0.9485341584520643,1.0,1.0,1.0,1.0,0.0214441006449731,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.021444100644973152,0.0,0.0,0.05146584154793565,0.0,0.0,0.0,0.0,-0.0214441006449731,0.0214441006449731
f1ceb70bd72a5048,baseline,variant,0.9477128562029818,1.0,1.0,0.8745108548871562,1.0,1.0,1.0,1.0,0.0522871437970181,0.938953604977598,1.0,1.0,0.8534886519462352,1.0,1.0,1.0,0.9758150495206216,0.0368614445430235,-0.00875925122538379,0.0,0.0,-0.021022202940920942,0.0,0.0,0.0,-0.02418495047937841,-0.015425699253994597,0.015425699253994597
d4c431871c755ba3,baseline,variant,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
45408d0676b7570c,baseline,variant,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
6247bc8d9df7529d,baseline,variant,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
a13d45e804265392,baseline,variant,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
42643a30b402538f,baseline,variant,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
d44d886053b15b23,baseline,variant,0.8058112491245941,1.0,1.0,0.5339469978990261,1.0,1.0,0.0,1.0,0.1941887508754058,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,-0.8058112491245941,0.0,-1.0,-0.5339469978990261,-1.0,0.0,0.0,0.0,0.8058112491245942,-0.8058112491245942
fe2270288c1d5628,baseline,variant,0.5833333333333334,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.4166666666666666,0.9901469805455984,1.0,1.0,0.9763527533094364,1.0,1.0,0.0,1.0,0.0098530194544016,0.406813647212265,0.0,0.0,-0.023647246690563617,1.0,0.0,0.0,0.0,-0.406813647212265,0.406813647212265
1ed8702288c15895,baseline,variant,0.5833333333333334,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.4166666666666666,0.9976586720331202,1.0,1.0,0.9943808128794884,1.0,1.0,0.0,1.0,0.0023413279668798,0.4143253386997868,0.0,0.0,-0.005619187120511571,1.0,0.0,0.0,0.0,-0.41432533869978677,0.41432533869978677
373707159e77583c,baseline,variant,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,-1.0,1.0
f2117260382b5d83,baseline,variant,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,-1.0,1.0
398326681cd7500a,baseline,variant,0.5833333333333334,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.4166666666666666,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.41666666666666663,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.4166666666666666,0.4166666666666666
1e0c13bae35a50b3,baseline,variant,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
6795e4cf76f55755,baseline,variant,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
747f309bac56509f,baseline,variant,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
9ebf7c0f1b4f5f39,baseline,variant,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
8379e27735535cc1,baseline,variant,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
58c018c299d05214,baseline,variant,0.8935432821783812,1.0,1.0,0.7445038772281148,1.0,1.0,1.0,0.9336041228945792,0.040060840716198,0.8632972950049127,1.0,1.0,0.6719135080117905,1.0,1.0,1.0,0.9147048737397824,0.0514075787348695,-0.03024598717346849,0.0,0.0,-0.07259036921632434,0.0,0.0,0.0,-0.018899249154796793,0.011346738018671504,-0.011346738018671504
d345cd51380a5243,baseline,variant,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.9948044671879966,1.0,1.0,0.9875307212511918,1.0,1.0,1.0,1.0,0.0051955328120033,-0.005195532812003356,0.0,0.0,-0.01246927874880821,0.0,0.0,0.0,0.0,0.0051955328120033,-0.0051955328120033
3ca720caa0ff5082,baseline,variant,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
cb91b17626f85892,baseline,variant,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
fa1f681041595461,baseline,variant,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
4b259f30bb73511d,baseline,variant,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
bc842040229c5e52,baseline,variant,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
ceea7304846852b9,baseline,variant,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
3cf11c2988d25d2b,baseline,variant,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
00685a5276625b57,baseline,variant,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
87124bde96ba59b1,baseline,variant,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
fbf2eaa61abb5a2f,baseline,variant,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
f98bff8bb0675d96,baseline,variant,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
0df6f24a95e75544,baseline,variant,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
9c100482944751b3,baseline,variant,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
e8bc2f6b295e5867,baseline,variant,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
1f67195591a95027,baseline,variant,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
aba3b771ef0054c6,baseline,variant,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
52a632acca085891,baseline,variant,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
97e5f17eb7235c14,baseline,variant,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
7385c74727eb53b5,baseline,variant,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
86dfdf03f928570a,baseline,variant,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
8d06ea883e7853a9,baseline,variant,0.8861832853795751,1.0,1.0,0.7268398849109805,1.0,1.0,1.0,1.0,0.1138167146204248,0.8676552315207315,1.0,1.0,0.6823725556497555,1.0,1.0,1.0,1.0,0.1323447684792684,-0.018528053858843596,0.0,0.0,-0.044467329261224986,0.0,0.0,0.0,0.0,0.01852805385884361,-0.01852805385884361
bcf92cdb596a5fa2,baseline,variant,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.9592781036011284,1.0,1.0,0.9022674486427082,1.0,1.0,1.0,1.0,0.0407218963988715,-0.04072189639887158,0.0,0.0,-0.09773255135729175,0.0,0.0,0.0,0.0,0.0407218963988715,-0.0407218963988715
d31d38e1a2305147,baseline,variant,0.9728060757953156,1.0,1.0,0.9347345819087574,1.0,1.0,1.0,1.0,0.0271939242046844,0.9136355283344976,1.0,1.0,0.7927252680027945,1.0,1.0,1.0,1.0,0.0863644716655023,-0.05917054746081807,0.0,0.0,-0.14200931390596283,0.0,0.0,0.0,0.0,0.0591705474608179,-0.0591705474608179
8371ac42ba585d35,baseline,variant,0.9613009006348516,1.0,1.0,0.9071221615236436,1.0,1.0,1.0,1.0,0.0386990993651483,0.9125066371026564,1.0,1.0,0.7900159290463754,1.0,1.0,1.0,1.0,0.0874933628973435,-0.04879426353219518,0.0,0.0,-0.11710623247726815,0.0,0.0,0.0,0.0,0.048794263532195195,-0.048794263532195195
8413eaf2b8e45e3b,baseline,variant,0.9722136013483494,1.0,1.0,0.9333126432360388,1.0,1.0,1.0,1.0,0.0277863986516505,0.9807274745269908,1.0,1.0,0.953745938864778,1.0,1.0,1.0,1.0,0.0192725254730091,0.008513873178641385,0.0,0.0,0.02043329562873919,0.0,0.0,0.0,0.0,-0.008513873178641402,0.008513873178641402
93080b4cb0435e4a,baseline,variant,0.9414476355685314,1.0,1.0,0.8594743253644754,1.0,1.0,1.0,1.0,0.0585523644314686,0.9618391227184984,1.0,1.0,0.9084138945243966,1.0,1.0,1.0,1.0,0.0381608772815015,0.02039148714996697,0.0,0.0,0.04893956915992115,0.0,0.0,0.0,0.0,-0.0203914871499671,0.0203914871499671
237739df15ff58cb,baseline,variant,0.9598555462810364,1.0,1.0,0.9036533110744874,1.0,1.0,1.0,1.0,0.0401444537189634,0.973203878249946,1.0,1.0,0.93568930779987,1.0,1.0,1.0,1.0,0.026796121750054,0.01334833196890961,0.0,0.0,0.0320359967253826,0.0,0.0,0.0,0.0,-0.013348331968909399,0.013348331968909399
8fb6a2364e0c53f9,baseline,variant,0.971417223300317,1.0,1.0,0.9314013359207606,1.0,1.0,1.0,1.0,0.028582776699683,0.9674289039343208,1.0,1.0,0.9218293694423696,1.0,1.0,1.0,1.0,0.0325710960656793,-0.003988319365996196,0.0,0.0,-0.00957196647839098,0.0,0.0,0.0,0.0,0.003988319365996303,-0.003988319365996303
fa0f2e54ad7259b0,baseline,variant,0.973464511573909,1.0,1.0,0.9363148277773816,1.0,1.0,1.0,1.0,0.0265354884260909,0.9573678999037132,1.0,1.0,0.8976829597689118,1.0,1.0,1.0,1.0,0.0426321000962867,-0.016096611670195826,0.0,0.0,-0.03863186800846985,0.0,0.0,0.0,0.0,0.0160966116701958,-0.0160966116701958
b7922416f6935fc4,baseline,variant,0.9814559611744226,1.0,1.0,0.955494306818614,1.0,1.0,1.0,1.0,0.0185440388255774,0.9810401408145972,1.0,1.0,0.9544963379550332,1.0,1.0,1.0,1.0,0.0189598591854028,-0.0004158203598253474,0.0,0.0,-0.0009979688635808337,0.0,0.0,0.0,0.0,0.0004158203598253994,-0.0004158203598253994
651f88b4c46e50a2,baseline,variant,0.9687245518931824,1.0,1.0,0.924938924543638,1.0,1.0,1.0,1.0,0.0312754481068174,0.9559829605624296,1.0,1.0,0.8943591053498308,1.0,1.0,1.0,1.0,0.0440170394375704,-0.01274159133075281,0.0,0.0,-0.030579819193807256,0.0,0.0,0.0,0.0,0.012741591330752998,-0.012741591330752998
